gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cell_line	p_adj	condition
LINC02361	0.906753130675023	0.000156958489672739	0.004	0.004	1	697	0.972058182201343	Expanded NK-treated
AL445250.1	0.906758834746538	-2.82071750405615e-05	0	0.001	1	697	0.972058182201343	Expanded NK-treated
ATP5MC2	0.90681855108393	-0.00394834397778032	1	0.999	1	697	0.972058182201343	Expanded NK-treated
AC008897.3	0.907008709193483	-0.000123284173861247	0.003	0.003	1	697	0.972058182201343	Expanded NK-treated
ZNF551	0.907009414431111	-0.0065840778191853	0.287	0.255	1	697	0.972058182201343	Expanded NK-treated
CHST11	0.907013650021377	-0.00210230478727788	0.36	0.336	1	697	0.972058182201343	Expanded NK-treated
AP000845.1	0.907053704293121	-0.000743609238739899	0.029	0.027	1	697	0.972058182201343	Expanded NK-treated
EPB41L5	0.907070634173269	-0.00142898360836362	0.197	0.183	1	697	0.972058182201343	Expanded NK-treated
GRIN1	0.907086096441123	0.000107432558460695	0.009	0.008	1	697	0.972058182201343	Expanded NK-treated
LINC02503	0.907100382785539	0.000176270174650292	0.002	0.003	1	697	0.972058182201343	Expanded NK-treated
STAC2	0.907133631350661	-0.000144440798894108	0.003	0.003	1	697	0.972058182201343	Expanded NK-treated
PTK6	0.907166730578713	-0.000147561612751626	0.009	0.01	1	697	0.972058182201343	Expanded NK-treated
DENND6B	0.907264581834925	-0.00342204505018484	0.381	0.349	1	697	0.972116111623888	Expanded NK-treated
ZNF784	0.90737171650191	-0.00139445159460834	0.065	0.061	1	697	0.972153398869662	Expanded NK-treated
TBILA	0.907416793689758	-8.32302396678482e-05	0.018	0.019	1	697	0.972153398869662	Expanded NK-treated
SNHG15	0.907448462722965	-0.0103646354783854	0.702	0.664	1	697	0.972153398869662	Expanded NK-treated
AL022151.1	0.90747454435928	-0.000840343181239505	0.015	0.011	1	697	0.972153398869662	Expanded NK-treated
ZKSCAN1	0.907526954787614	-0.0100814802229287	0.674	0.638	1	697	0.972162632517132	Expanded NK-treated
LINC01554	0.907593391084695	4.02002388719493e-06	0.002	0.002	1	697	0.972186889364547	Expanded NK-treated
MRPS5	0.907725266286636	-0.00713504214876881	0.917	0.894	1	697	0.972281236686448	Expanded NK-treated
AC083843.1	0.907790571956654	-5.37090820375821e-05	0	0.001	1	697	0.972304274494028	Expanded NK-treated
MYO5B	0.907842908280912	-0.000213219070071233	0.002	0.002	1	697	0.972313419714215	Expanded NK-treated
DIO2-AS1	0.907937266613459	-0.000828531055007728	0.143	0.135	1	697	0.972367568084267	Expanded NK-treated
POLE2	0.908113559030957	-0.00770391879881516	0.477	0.439	1	697	0.972481415369649	Expanded NK-treated
RNASE10	0.908147624852723	-1.86481612976785e-05	0.001	0.001	1	697	0.972481415369649	Expanded NK-treated
ETV7	0.908203110743333	-0.000634301779799446	0.029	0.025	1	697	0.972481415369649	Expanded NK-treated
CRNDE	0.908218792110763	-0.0175494295986274	0.928	0.895	1	697	0.972481415369649	Expanded NK-treated
LCOR	0.908315400281898	-0.00624618227241414	0.585	0.558	1	697	0.972509240311758	Expanded NK-treated
TEAD1	0.908380168169372	3.33216698746619e-05	0.002	0.001	1	697	0.972509240311758	Expanded NK-treated
PPM1H	0.908385891693412	-0.00032693211174005	0.089	0.082	1	697	0.972509240311758	Expanded NK-treated
LINC01116	0.908420005240763	-0.000646757458456618	0.077	0.075	1	697	0.972509240311758	Expanded NK-treated
AC020922.3	0.908627710585526	-0.000199242638028222	0.002	0.002	1	697	0.972652730358022	Expanded NK-treated
HIST1H2AM	0.908641665535811	-0.000693443625842422	0.123	0.11	1	697	0.972652730358022	Expanded NK-treated
STK3	0.908892635850816	-0.00549350869182952	0.478	0.438	1	697	0.972874470389977	Expanded NK-treated
VSTM2L	0.908996993101216	-0.000115346998864594	0.001	0.001	1	697	0.972887710757155	Expanded NK-treated
EEF1AKMT2	0.909063259524387	-0.000608808743213882	0.09	0.08	1	697	0.972887710757155	Expanded NK-treated
TMC5	0.909091018615437	-9.86395069544951e-05	0.001	0.001	1	697	0.972887710757155	Expanded NK-treated
RABEPK	0.909096939674778	-0.00764259435015402	0.642	0.612	1	697	0.972887710757155	Expanded NK-treated
C2orf66	0.909124124308882	-0.000177688857818232	0.005	0.006	1	697	0.972887710757155	Expanded NK-treated
AC005532.1	0.9091760073489	0.000129581311854417	0.016	0.015	1	697	0.972896334866749	Expanded NK-treated
SLC28A3	0.909233618241278	-4.89824702350193e-05	0.001	0.001	1	697	0.972910823931445	Expanded NK-treated
AC092115.2	0.909297572913569	6.48872147909082e-05	0.002	0.003	1	697	0.972910823931445	Expanded NK-treated
LTBP2	0.909361143317829	-0.00110556596634735	0.095	0.093	1	697	0.972910823931445	Expanded NK-treated
APH1B	0.90936484669268	-0.000838193578293553	0.116	0.103	1	697	0.972910823931445	Expanded NK-treated
WNT3	0.909438410966586	-0.00297174689115357	0.057	0.048	1	697	0.97294264003943	Expanded NK-treated
LINC02137	0.909492333065814	-8.60169663496896e-05	0.001	0.001	1	697	0.972953440346043	Expanded NK-treated
AL022069.1	0.909579125396422	-0.000662368327418682	0.043	0.041	1	697	0.972955573924564	Expanded NK-treated
AP001033.1	0.909581981136504	0.000121431245558627	0.003	0.003	1	697	0.972955573924564	Expanded NK-treated
TSPAN2	0.909891356789283	0.000134230201117604	0.001	0.001	1	697	0.973204009791249	Expanded NK-treated
TRIM25	0.909901911136359	-0.00789364571769269	0.589	0.548	1	697	0.973204009791249	Expanded NK-treated
AC135782.1	0.910066768252771	3.98792894912097e-05	0.002	0.001	1	697	0.973333441981573	Expanded NK-treated
NTNG1	0.910185565984905	5.75698660672828e-05	0.001	0.001	1	697	0.973341727207335	Expanded NK-treated
L3MBTL4-AS1	0.910239476097527	6.05917355027655e-05	0.001	0.001	1	697	0.973341727207335	Expanded NK-treated
MANSC1	0.910319731236186	-0.000444076108637585	0.029	0.029	1	697	0.973341727207335	Expanded NK-treated
AC098969.2	0.910367316487308	2.73347154530932e-05	0.001	0.002	1	697	0.973341727207335	Expanded NK-treated
ZNF790-AS1	0.910571292068209	-0.00319888797547024	0.31	0.291	1	697	0.973341727207335	Expanded NK-treated
ANKRD42	0.910649067925585	0.000144397632541798	0.025	0.024	1	697	0.973341727207335	Expanded NK-treated
NAT10	0.910716890283708	-0.00522302716742984	0.697	0.671	1	697	0.973341727207335	Expanded NK-treated
PAGE2B	0.910750808244183	6.55277098996233e-05	0	0.001	1	697	0.973341727207335	Expanded NK-treated
AL390242.1	0.91076675066986	7.21933274708521e-05	0.001	0.001	1	697	0.973341727207335	Expanded NK-treated
PER3	0.910778781759579	-0.000150359512436866	0.028	0.026	1	697	0.973341727207335	Expanded NK-treated
ZNF708	0.91078531157466	-0.00715354431913534	0.419	0.389	1	697	0.973341727207335	Expanded NK-treated
SNHG21	0.910796596773905	-0.00275658022180847	0.342	0.32	1	697	0.973341727207335	Expanded NK-treated
CORO2A	0.910812445105114	0.000211786400134466	0.057	0.052	1	697	0.973341727207335	Expanded NK-treated
PROSER2	0.910812561297787	-0.00169899115194053	0.237	0.22	1	697	0.973341727207335	Expanded NK-treated
AL023882.1	0.910880818702181	0.000109076629167952	0.003	0.003	1	697	0.973341727207335	Expanded NK-treated
SPDYE5	0.910882230594474	-0.000174967926178646	0.004	0.003	1	697	0.973341727207335	Expanded NK-treated
SMIM17	0.910920461282709	0.000175459238495547	0.017	0.02	1	697	0.973341727207335	Expanded NK-treated
USP13	0.910934370116764	-0.0112634476460077	0.577	0.542	1	697	0.973341727207335	Expanded NK-treated
STK17B	0.910935861257663	-0.00605652622628761	0.463	0.427	1	697	0.973341727207335	Expanded NK-treated
ZC3HAV1L	0.911022455472507	-4.61338794099216e-05	0	0.001	1	697	0.973341727207335	Expanded NK-treated
THOC1	0.911083490919416	-0.0135262121290511	0.681	0.635	1	697	0.973341727207335	Expanded NK-treated
ZNF843	0.911168037104248	-0.000112139183859658	0.004	0.004	1	697	0.973341727207335	Expanded NK-treated
ENOX1-AS1	0.911168693413996	-0.000115967947202999	0.002	0.002	1	697	0.973341727207335	Expanded NK-treated
LRRC38	0.911197903517053	-0.00260412615807537	0.197	0.176	1	697	0.973341727207335	Expanded NK-treated
KCNT2	0.911211551655813	-6.10010956058318e-05	0.002	0.002	1	697	0.973341727207335	Expanded NK-treated
NPB	0.911214464709462	-0.000250574525340012	0.003	0.003	1	697	0.973341727207335	Expanded NK-treated
PAFAH1B2	0.911480526385255	-0.00389000573642645	0.634	0.607	1	697	0.973579084187483	Expanded NK-treated
AL592546.3	0.911580106051604	0.00025151791671604	0.007	0.007	1	697	0.973638602566544	Expanded NK-treated
KCNK10	0.911705651101426	-0.000526367861654083	0.011	0.009	1	697	0.973725846937922	Expanded NK-treated
AL603910.1	0.911911993720448	-2.33229039904527e-05	0.002	0.002	1	697	0.973823222904745	Expanded NK-treated
MAGOHB	0.91197579536797	-0.0158598109245974	0.849	0.825	1	697	0.973823222904745	Expanded NK-treated
DHX57	0.912010410023304	-0.00306888083321926	0.115	0.104	1	697	0.973823222904745	Expanded NK-treated
AC092757.3	0.912028986706924	-4.43635043138271e-05	0	0.001	1	697	0.973823222904745	Expanded NK-treated
WDR72	0.912070539252019	-0.000400043377915977	0.02	0.021	1	697	0.973823222904745	Expanded NK-treated
AC137590.1	0.912094957153821	-3.75468043383034e-05	0	0.001	1	697	0.973823222904745	Expanded NK-treated
AC096564.2	0.912103886209836	-0.000335795781732299	0.003	0.003	1	697	0.973823222904745	Expanded NK-treated
ELFN2	0.91225658844698	-8.45060404239123e-05	0.011	0.009	1	697	0.973939418270798	Expanded NK-treated
AC073352.1	0.912389897829816	0.000111603214035743	0.002	0.002	1	697	0.974014161912578	Expanded NK-treated
INHBE	0.912485321071326	-0.000117452237032451	0.003	0.003	1	697	0.974014161912578	Expanded NK-treated
C1R	0.912495019549843	-0.000113773348167869	0.001	0.001	1	697	0.974014161912578	Expanded NK-treated
GRIK1	0.912502096371973	6.60221576089934e-05	0.006	0.004	1	697	0.974014161912578	Expanded NK-treated
AC026471.1	0.912608536161732	-0.00167395042009773	0.088	0.081	1	697	0.974054697050254	Expanded NK-treated
SIRPB2	0.912639765491092	-5.12090983655072e-05	0	0.001	1	697	0.974054697050254	Expanded NK-treated
NDUFAF6	0.912671700601006	-0.0149886896920789	0.792	0.745	1	697	0.974054697050254	Expanded NK-treated
ANXA4	0.912791258603962	-0.00501802778242316	0.34	0.301	1	697	0.97410601881203	Expanded NK-treated
CRLF3	0.912828961040207	-0.00403526016849018	0.345	0.33	1	697	0.97410601881203	Expanded NK-treated
DNMT1	0.912851424115562	-0.0202840669616733	0.941	0.918	1	697	0.97410601881203	Expanded NK-treated
AL021368.2	0.91303695668193	-0.0031889642769117	0.165	0.151	1	697	0.974210396157697	Expanded NK-treated
RASGRP3	0.913037004615182	-0.000132954445625753	0.006	0.006	1	697	0.974210396157697	Expanded NK-treated
ATF3	0.913113427355931	-0.00579746966738684	0.105	0.1	1	697	0.974245114014594	Expanded NK-treated
AP001172.1	0.913445703590177	-7.25311258435616e-05	0.002	0.002	1	697	0.974552797947997	Expanded NK-treated
TBC1D4	0.91353706566835	-0.00676556250481264	0.598	0.557	1	697	0.974603433987091	Expanded NK-treated
ZNF529-AS1	0.913659732482173	-0.00220837574160208	0.208	0.192	1	697	0.9746874608892	Expanded NK-treated
WHRN	0.913752837789121	-0.000146163192596701	0.004	0.004	1	697	0.974739945169309	Expanded NK-treated
RNF25	0.91381485095531	-0.00208955258589719	0.173	0.155	1	697	0.974740245462064	Expanded NK-treated
PPP1R10	0.913840933729817	-0.0114889328396426	0.667	0.624	1	697	0.974740245462064	Expanded NK-treated
RAB26	0.913956839770279	-0.00120952495111419	0.04	0.037	1	697	0.974817038671095	Expanded NK-treated
LINC02078	0.914027707132934	-0.000308107165254374	0.007	0.006	1	697	0.974845789015188	Expanded NK-treated
AP000777.2	0.914086964098227	0.000180003729436708	0.002	0.003	1	697	0.974862154255412	Expanded NK-treated
AL139020.1	0.914173452055355	-0.00152950816054121	0.053	0.047	1	697	0.974907558035686	Expanded NK-treated
AC011445.2	0.914250819694444	-0.000369443648783326	0.02	0.015	1	697	0.974940842701895	Expanded NK-treated
AL354977.2	0.914352183562225	-0.000235800992447958	0.009	0.008	1	697	0.974940842701895	Expanded NK-treated
AC010680.2	0.914366885506326	-0.000136715365933214	0.001	0.001	1	697	0.974940842701895	Expanded NK-treated
SRR	0.914380328193521	-0.000922492488159135	0.206	0.196	1	697	0.974940842701895	Expanded NK-treated
AC005786.3	0.914545895777101	-0.000187600298354048	0.002	0.001	1	697	0.975066510009636	Expanded NK-treated
AC009404.1	0.914636554122074	-0.00182481588529206	0.053	0.047	1	697	0.975066510009636	Expanded NK-treated
YIPF4	0.914679020418949	-0.0103441309400971	0.537	0.504	1	697	0.975066510009636	Expanded NK-treated
LINC02211	0.914736179414842	9.90861722207493e-05	0.001	0.001	1	697	0.975066510009636	Expanded NK-treated
CLCN4	0.914764044662609	-0.000928595112056559	0.036	0.035	1	697	0.975066510009636	Expanded NK-treated
SALL3	0.914858149698656	-4.5911215873228e-05	0	0.001	1	697	0.975066510009636	Expanded NK-treated
ATL3	0.914889355814261	-0.00984835440955251	0.603	0.562	1	697	0.975066510009636	Expanded NK-treated
AC008440.2	0.914891418459434	-0.000150396948363008	0.005	0.004	1	697	0.975066510009636	Expanded NK-treated
AC040904.1	0.914893486644176	-0.000384721449441005	0.01	0.009	1	697	0.975066510009636	Expanded NK-treated
SLC7A14	0.914949754897576	-2.55306911823227e-05	0.002	0.001	1	697	0.975079667741645	Expanded NK-treated
AC073321.1	0.915032526130869	-7.92146160712147e-05	0.001	0.001	1	697	0.97512106759338	Expanded NK-treated
SH3BP5	0.915090180243486	-0.000168150387382899	0.028	0.027	1	697	0.975135698238631	Expanded NK-treated
FARP1-AS1	0.915146794540831	0.000121826041871108	0.001	0.002	1	697	0.975149219487686	Expanded NK-treated
ZNF611	0.915268959803136	-0.00218217688917381	0.13	0.125	1	697	0.975232584959425	Expanded NK-treated
CDKN1B	0.915417596462268	-0.00436224428186902	0.317	0.295	1	697	0.97534414673941	Expanded NK-treated
PDHX	0.915540932015851	-0.00298466182590479	0.397	0.37	1	697	0.975388631679927	Expanded NK-treated
RAPGEFL1	0.915548450311835	-0.00030636105283581	0.027	0.023	1	697	0.975388631679927	Expanded NK-treated
CAMTA2	0.915591157458469	-0.00252864744565713	0.12	0.108	1	697	0.975388631679927	Expanded NK-treated
SMCR8	0.91563695506423	-0.00153516684338514	0.135	0.121	1	697	0.975390614319862	Expanded NK-treated
GK3P	0.915717524750757	4.2408850790902e-05	0.001	0.001	1	697	0.97542963626826	Expanded NK-treated
DHTKD1	0.915853346103815	-8.99797338765607e-05	0.359	0.335	1	697	0.975525027009191	Expanded NK-treated
SDS	0.915894961169035	9.02974243620086e-05	0	0.001	1	697	0.975525027009191	Expanded NK-treated
LINC00513	0.91598863495933	-0.00155933408137457	0.047	0.041	1	697	0.97557799348	Expanded NK-treated
LINC02812	0.916093571140041	-0.000543876818461787	0.013	0.012	1	697	0.975616425255177	Expanded NK-treated
TM2D3	0.916112612651776	-0.00290364654739916	0.442	0.414	1	697	0.975616425255177	Expanded NK-treated
RGS18	0.91621731592819	-0.000153672855934673	0.007	0.004	1	697	0.975677909917553	Expanded NK-treated
POLB	0.916355079320847	-0.00881391973953444	0.33	0.292	1	697	0.975677909917553	Expanded NK-treated
AGBL3	0.916364370861855	-0.000624380926151785	0.03	0.029	1	697	0.975677909917553	Expanded NK-treated
LINC02449	0.916393630402235	0.000477048002813776	0.004	0.005	1	697	0.975677909917553	Expanded NK-treated
ZNF564	0.916437304677977	-0.00158226647929419	0.08	0.075	1	697	0.975677909917553	Expanded NK-treated
AS3MT	0.916463802759282	-0.00243471342042921	0.145	0.132	1	697	0.975677909917553	Expanded NK-treated
SPDYA	0.916477993491475	7.0367361571364e-05	0.009	0.008	1	697	0.975677909917553	Expanded NK-treated
LINC00305	0.916768531535718	-0.00327760854064208	0.099	0.083	1	697	0.975940414313462	Expanded NK-treated
ZSCAN32	0.916844819736355	-0.00223377141379107	0.141	0.121	1	697	0.97595992886671	Expanded NK-treated
C1orf198	0.916874787227211	-0.00126673308250977	0.245	0.224	1	697	0.97595992886671	Expanded NK-treated
SLC45A3	0.917075344599669	0.000155712291233921	0.028	0.026	1	697	0.976126607379424	Expanded NK-treated
FBXO24	0.917125333948784	-0.000164979905969589	0.005	0.003	1	697	0.976132964073459	Expanded NK-treated
CD22	0.917169256649021	-0.00189611915245858	0.622	0.592	1	697	0.976132964073459	Expanded NK-treated
PUS10	0.917220928629373	-0.00202481847083927	0.147	0.141	1	697	0.976141160861557	Expanded NK-treated
AC002464.1	0.917303277463195	-0.000568399578003975	0.024	0.019	1	697	0.976158743627307	Expanded NK-treated
AC098818.2	0.917361136953598	-0.00103691968582087	0.028	0.024	1	697	0.976158743627307	Expanded NK-treated
AP3B1	0.917423941765611	-0.0092009502161331	0.595	0.561	1	697	0.976158743627307	Expanded NK-treated
TRIT1	0.917532252958576	-0.00589115039096935	0.383	0.36	1	697	0.976158743627307	Expanded NK-treated
AC011815.1	0.917538350497754	0.000285548727000835	0.006	0.006	1	697	0.976158743627307	Expanded NK-treated
TAFA5	0.917544892023952	-0.000178101042207795	0.008	0.006	1	697	0.976158743627307	Expanded NK-treated
CSTF3-DT	0.917545247895091	-0.000112882862554542	0.029	0.026	1	697	0.976158743627307	Expanded NK-treated
CTC1	0.917602947684899	-0.000248300605550686	0.126	0.114	1	697	0.976173348600957	Expanded NK-treated
FOXD2-AS1	0.917670581930718	-0.00072383665123885	0.031	0.029	1	697	0.976198520238725	Expanded NK-treated
TSPAN15	0.917782941336279	-9.87451315463527e-05	0.019	0.017	1	697	0.976210655414916	Expanded NK-treated
PYURF	0.917805448079797	-0.00617159805752898	0.767	0.736	1	697	0.976210655414916	Expanded NK-treated
LINC02242	0.917813909901807	-0.000220145561639122	0.005	0.004	1	697	0.976210655414916	Expanded NK-treated
ACTL10	0.917882178795058	-0.000893080955166995	0.025	0.021	1	697	0.976236495436703	Expanded NK-treated
TSPAN18	0.918025244035543	-0.000154110194633946	0.001	0.001	1	697	0.976288074312303	Expanded NK-treated
WDR59	0.918037936437825	-0.00268565561357911	0.226	0.201	1	697	0.976288074312303	Expanded NK-treated
SLC16A13	0.91806260537584	0.000120860156845403	0.01	0.009	1	697	0.976288074312303	Expanded NK-treated
ETFRF1	0.918672255298576	-0.00630171233171314	0.3	0.262	1	697	0.976875664042607	Expanded NK-treated
PIK3IP1	0.918703158282953	0.000113077905531845	0.024	0.022	1	697	0.976875664042607	Expanded NK-treated
SETD3	0.918760215392608	-0.00936604151403841	0.478	0.435	1	697	0.976889543642698	Expanded NK-treated
ZNF35	0.919006551274346	-5.09656970430024e-06	0.005	0.005	1	697	0.977104666584793	Expanded NK-treated
CAMK2N1	0.919123244186188	-0.00275103232756779	0.355	0.333	1	697	0.977110313344929	Expanded NK-treated
ZBTB9	0.919147584848394	-0.00190265304727653	0.113	0.104	1	697	0.977110313344929	Expanded NK-treated
LINC02800	0.919149232411965	-3.99492101925005e-05	0.001	0.001	1	697	0.977110313344929	Expanded NK-treated
FBXL22	0.919187918193491	-0.0010519217711949	0.036	0.031	1	697	0.977110313344929	Expanded NK-treated
POM121	0.919272321121539	-0.00519254803127206	0.578	0.543	1	697	0.977138726441467	Expanded NK-treated
AL137018.1	0.919354114507109	0.000121351110385528	0.008	0.008	1	697	0.977138726441467	Expanded NK-treated
BCR	0.919429545119165	-0.00663155879844074	0.408	0.379	1	697	0.977138726441467	Expanded NK-treated
AP001453.3	0.91946606515815	-4.97950768185967e-06	0.002	0.002	1	697	0.977138726441467	Expanded NK-treated
DLG5-AS1	0.919493441985617	2.25813962008212e-05	0.001	0.001	1	697	0.977138726441467	Expanded NK-treated
MRNIP	0.919527270774208	-0.0013063458967893	0.241	0.226	1	697	0.977138726441467	Expanded NK-treated
ZDHHC14	0.919567401404596	-0.000806831658933527	0.132	0.122	1	697	0.977138726441467	Expanded NK-treated
SLC35E4	0.919569078510972	2.11984652768883e-05	0.015	0.012	1	697	0.977138726441467	Expanded NK-treated
KDM4B	0.919610784303675	-0.00456829698615999	0.22	0.204	1	697	0.977138726441467	Expanded NK-treated
AL034550.3	0.919721556527854	-0.000189361343149605	0.005	0.005	1	697	0.977209656117467	Expanded NK-treated
AC068831.4	0.919777285390559	-2.2967061327445e-05	0	0.001	1	697	0.977222097902389	Expanded NK-treated
MPDZ	0.919928729441818	0.000146950557804729	0	0.001	1	697	0.977321122926935	Expanded NK-treated
FHL2	0.919998590310487	-0.000323554758828428	0.009	0.005	1	697	0.977321122926935	Expanded NK-treated
AC091979.1	0.920028173956019	-1.33481917102464e-05	0.002	0.002	1	697	0.977321122926935	Expanded NK-treated
UTP25	0.920046583245496	-0.00670092077364209	0.533	0.503	1	697	0.977321122926935	Expanded NK-treated
AADAT	0.920139016960021	-0.000204557509616214	0.002	0.001	1	697	0.97737254433074	Expanded NK-treated
AC009097.3	0.920426734392193	0.000232383258516601	0	0.001	1	697	0.977631381441399	Expanded NK-treated
MIR34AHG	0.920556475161298	-7.83517278483839e-06	0.002	0.004	1	697	0.977722406878806	Expanded NK-treated
P4HTM	0.920627791270395	-6.1826025612971e-05	0.005	0.004	1	697	0.9777513737838	Expanded NK-treated
ITIH5	0.920859567462512	-1.81414033599758e-05	0.003	0.002	1	697	0.97790314306533	Expanded NK-treated
STK26	0.920912419452444	-0.00239499035732049	0.68	0.651	1	697	0.97790314306533	Expanded NK-treated
SLAIN1	0.920918540897495	-0.0045393547812248	0.521	0.486	1	697	0.97790314306533	Expanded NK-treated
EDARADD	0.920988216552023	-0.000724976229503738	0.033	0.027	1	697	0.97790314306533	Expanded NK-treated
CFAP77	0.920990942126573	0.000102588292855917	0.004	0.004	1	697	0.97790314306533	Expanded NK-treated
TGFB1I1	0.921039737206332	-0.00026697745159051	0.004	0.003	1	697	0.977908181452034	Expanded NK-treated
RNF24	0.921118631058239	-0.00768413411743268	0.506	0.458	1	697	0.977919889196582	Expanded NK-treated
AC007952.2	0.921138864999537	-7.06251649758359e-06	0.003	0.002	1	697	0.977919889196582	Expanded NK-treated
RPUSD4	0.921284949893505	-0.00435630125841363	0.36	0.332	1	697	0.977997880421272	Expanded NK-treated
DHX8	0.921312965209464	-0.00704434144931798	0.414	0.381	1	697	0.977997880421272	Expanded NK-treated
AC108451.1	0.921406774753543	-8.00699432989927e-05	0.001	0.001	1	697	0.977997880421272	Expanded NK-treated
CCR6	0.921463886540472	-0.000257034940067845	0.009	0.009	1	697	0.977997880421272	Expanded NK-treated
BX293535.1	0.921500391993056	-0.000180464691446283	0.005	0.005	1	697	0.977997880421272	Expanded NK-treated
TAPT1-AS1	0.921530501067973	0.000142034138338723	0.009	0.008	1	697	0.977997880421272	Expanded NK-treated
RDH12	0.921561947362032	-2.47638094856957e-06	0	0.001	1	697	0.977997880421272	Expanded NK-treated
AC027373.1	0.921646952125368	0.000176521806897393	0.011	0.009	1	697	0.977997880421272	Expanded NK-treated
NIPAL2	0.921649434072454	-0.000634312799537469	0.061	0.053	1	697	0.977997880421272	Expanded NK-treated
SLC25A51	0.921745565695332	-0.00130787867506529	0.113	0.11	1	697	0.977997880421272	Expanded NK-treated
RPRML	0.921759722946833	-0.00680333671882333	0.399	0.368	1	697	0.977997880421272	Expanded NK-treated
AC083843.2	0.921783079508589	-0.000142120853629968	0.001	0.001	1	697	0.977997880421272	Expanded NK-treated
STON2	0.921785029276338	-1.34522089933525e-05	0.001	0.001	1	697	0.977997880421272	Expanded NK-treated
AL645465.1	0.92193317139544	-0.000214829503847458	0.004	0.003	1	697	0.978064300793622	Expanded NK-treated
TBPL2	0.921935791711455	-3.65309835114975e-05	0.001	0.001	1	697	0.978064300793622	Expanded NK-treated
ACVR2B	0.92197980282469	-0.00363905746978746	0.248	0.237	1	697	0.978064300793622	Expanded NK-treated
ZNF473	0.922049784304138	-0.00113396896101139	0.134	0.125	1	697	0.978091801010697	Expanded NK-treated
C19orf67	0.922152276631455	-3.15634056472762e-05	0	0.001	1	697	0.978153783803254	Expanded NK-treated
AC087362.2	0.922272127607173	1.92241049602662e-06	0.002	0.003	1	697	0.978234172617259	Expanded NK-treated
FANCM	0.922328787069974	0.000878611540800947	0.204	0.197	1	697	0.978247531076079	Expanded NK-treated
FOXP4	0.922431560330743	-0.00428512928208748	0.221	0.199	1	697	0.978296554982484	Expanded NK-treated
AC008655.2	0.922463143488664	3.88238120188551e-05	0	0.001	1	697	0.978296554982484	Expanded NK-treated
AC009686.1	0.922571938954116	0.000193028546017068	0.005	0.004	1	697	0.978353728871704	Expanded NK-treated
AL022341.2	0.9226341189601	6.42828561181579e-05	0.014	0.013	1	697	0.978353728871704	Expanded NK-treated
SAR1A	0.922682838879	-0.0149826732812643	0.701	0.646	1	697	0.978353728871704	Expanded NK-treated
AP001318.2	0.922693334296706	1.3814243318748e-05	0.037	0.033	1	697	0.978353728871704	Expanded NK-treated
DLX4	0.922888531644466	-0.00073189669078197	0.009	0.006	1	697	0.978430318707996	Expanded NK-treated
DDX59	0.922898982073528	-0.00324484491064053	0.25	0.225	1	697	0.978430318707996	Expanded NK-treated
CPED1	0.922932349573537	1.0124431794982e-05	0.036	0.032	1	697	0.978430318707996	Expanded NK-treated
GNG14	0.92294186054343	9.01987535164708e-05	0	0.001	1	697	0.978430318707996	Expanded NK-treated
AC138932.5	0.923026718885997	-0.000464202689462074	0.006	0.005	1	697	0.978459896373403	Expanded NK-treated
AL078590.2	0.923057910349017	-2.277594914393e-05	0	0.001	1	697	0.978459896373403	Expanded NK-treated
LINC00863	0.923102991968	-0.00101783246217271	0.085	0.079	1	697	0.978460963602445	Expanded NK-treated
AL603824.1	0.923240300327204	-0.00023206472517779	0.015	0.015	1	697	0.978471517880818	Expanded NK-treated
ERI1	0.923252075109128	-0.00565021196477222	0.345	0.315	1	697	0.978471517880818	Expanded NK-treated
DCBLD2	0.923263061699108	-0.00400447151321073	0.327	0.302	1	697	0.978471517880818	Expanded NK-treated
CYGB	0.923372611898392	-4.20179909936237e-05	0.001	0.002	1	697	0.978471517880818	Expanded NK-treated
MTMR12	0.923377514675254	-0.00478501912538396	0.323	0.296	1	697	0.978471517880818	Expanded NK-treated
AC005776.2	0.9233966483699	9.10603189573965e-05	0.002	0.002	1	697	0.978471517880818	Expanded NK-treated
ARHGAP10	0.923421476176622	-0.00763642503778522	0.31	0.281	1	697	0.978471517880818	Expanded NK-treated
ITGA5	0.92348583837039	-0.0014903304204906	0.261	0.248	1	697	0.978471952094795	Expanded NK-treated
COMMD7	0.923548846018938	-0.00369979855744557	0.489	0.452	1	697	0.978471952094795	Expanded NK-treated
B3GALT4	0.923554111900646	0.000618098744785113	0.048	0.048	1	697	0.978471952094795	Expanded NK-treated
LMF1-AS1	0.923713446909169	0.000125805239459775	0.004	0.004	1	697	0.978533259181103	Expanded NK-treated
STYX	0.923793422532699	-0.00580111587160306	0.315	0.288	1	697	0.978533259181103	Expanded NK-treated
PRUNE2	0.923932961989715	-0.000111116683821831	0.011	0.009	1	697	0.978533259181103	Expanded NK-treated
AC019069.1	0.923982269077493	-0.000129945668905257	0.113	0.107	1	697	0.978533259181103	Expanded NK-treated
PECAM1	0.924092225052673	-0.00103987885515277	0.029	0.026	1	697	0.978533259181103	Expanded NK-treated
AC016355.1	0.924106610740957	0.000204218174929013	0.013	0.013	1	697	0.978533259181103	Expanded NK-treated
APOBEC2	0.924177804842102	2.24777106998807e-05	0.001	0.001	1	697	0.978533259181103	Expanded NK-treated
SH3BP4	0.924185241578507	-0.00166343436931097	0.099	0.092	1	697	0.978533259181103	Expanded NK-treated
