gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cell_line	p_adj	condition
B3GALNT2	0.181315176964556	-0.0854153153627112	0.444	0.365	1	KASUMI2	0.474417534639211	Expanded NK-treated
MFSD4B	0.181372853983653	0.00491548267360469	0.117	0.068	1	KASUMI2	0.474512564408245	Expanded NK-treated
EFR3A	0.181443598412319	-3.63873168925388e-05	0.228	0.151	1	KASUMI2	0.474617196962857	Expanded NK-treated
ELAC1	0.181455573254828	0.00583955991602289	0.142	0.088	1	KASUMI2	0.474617196962857	Expanded NK-treated
SERF1A	0.181509878912278	0.00486162582484847	0.018	0.007	1	KASUMI2	0.47463475273969	Expanded NK-treated
AC008659.1	0.181527224009743	-0.00407563073092908	0.001	0.003	1	KASUMI2	0.47463475273969	Expanded NK-treated
AC012146.1	0.181527842179552	-0.0167570501174523	0.491	0.367	1	KASUMI2	0.47463475273969	Expanded NK-treated
FAM228B	0.181547739513971	-0.0284763405150644	0.066	0.058	1	KASUMI2	0.47463475273969	Expanded NK-treated
AC005324.1	0.18164096060827	0.0029844285957593	0.004	0.001	1	KASUMI2	0.474822593462046	Expanded NK-treated
CAP2	0.181697196492667	0.0032500103039879	0.09	0.052	1	KASUMI2	0.47486963076766	Expanded NK-treated
TMEM237	0.181701818158757	0.00328459345134119	0.161	0.1	1	KASUMI2	0.47486963076766	Expanded NK-treated
CNOT1	0.181723076958484	-0.0241882708860135	0.538	0.399	1	KASUMI2	0.47486963076766	Expanded NK-treated
FAM219B	0.181753529482182	0.00469780864895425	0.173	0.11	1	KASUMI2	0.474877195099832	Expanded NK-treated
TRIM45	0.181768720670161	-0.00918710689429389	0.011	0.014	1	KASUMI2	0.474877195099832	Expanded NK-treated
TRAPPC12	0.181799200325546	-0.00869387179193254	0.322	0.225	1	KASUMI2	0.474900979850989	Expanded NK-treated
ADAP2	0.181957102833624	-0.0129846797216273	0.015	0.016	1	KASUMI2	0.475190726022078	Expanded NK-treated
AC108693.2	0.181966499455036	0.00100031955207121	0.001	0	1	KASUMI2	0.475190726022078	Expanded NK-treated
CASP9	0.181974285321863	0.00763403348877637	0.042	0.024	1	KASUMI2	0.475190726022078	Expanded NK-treated
PTPDC1	0.182004190950432	0.0076507622777024	0.06	0.033	1	KASUMI2	0.475212963961187	Expanded NK-treated
KCNA5	0.182068981396353	-0.00303064452386133	0.001	0.003	1	KASUMI2	0.475326270232994	Expanded NK-treated
HADHB	0.182319566137753	-0.0157125001238261	0.553	0.419	1	KASUMI2	0.475924544810534	Expanded NK-treated
JAK2	0.182346706240443	-0.0355164812609991	0.093	0.075	1	KASUMI2	0.475939470458638	Expanded NK-treated
AL590133.1	0.18241113898046	0.00126626298329319	0.001	0	1	KASUMI2	0.476051717928918	Expanded NK-treated
C1GALT1	0.182448818899715	-0.00234988753495652	0.253	0.162	1	KASUMI2	0.476094128434926	Expanded NK-treated
AL162274.1	0.182498804551496	-0.00606413126561058	0.005	0.007	1	KASUMI2	0.476168636608407	Expanded NK-treated
AC127526.4	0.182521929780246	-0.00305312002133193	0	0.003	1	KASUMI2	0.476173052363519	Expanded NK-treated
AL449106.1	0.182588263739066	0.00273394431575997	0.003	0.001	1	KASUMI2	0.476227511285721	Expanded NK-treated
CLOCK	0.18258863438506	0.00813259289708937	0.191	0.128	1	KASUMI2	0.476227511285721	Expanded NK-treated
AC005998.1	0.182607110259849	0.000906647827881909	0.001	0	1	KASUMI2	0.476227511285721	Expanded NK-treated
CENPT	0.182630977049648	0.0079152012266952	0.186	0.125	1	KASUMI2	0.476233851773712	Expanded NK-treated
FBXO25	0.182722872945437	0.00334690319033393	0.236	0.158	1	KASUMI2	0.476417564631941	Expanded NK-treated
MITF	0.182763784483696	0.0060262389404933	0.02	0.01	1	KASUMI2	0.476419304166321	Expanded NK-treated
SLC2A13	0.182807189326576	-0.0170669303633182	0.03	0.028	1	KASUMI2	0.476419304166321	Expanded NK-treated
AC104389.5	0.182811694234305	-0.0114374143818951	0.012	0.014	1	KASUMI2	0.476419304166321	Expanded NK-treated
SMC1B	0.182848885510213	0.0032437447024417	0.004	0.001	1	KASUMI2	0.476419304166321	Expanded NK-treated
DHFR2	0.182863823898773	-0.0142743898647184	0.025	0.026	1	KASUMI2	0.476419304166321	Expanded NK-treated
SLC25A22	0.182869703527524	0.00504811314718109	0.192	0.125	1	KASUMI2	0.476419304166321	Expanded NK-treated
SRSF8	0.182873647474024	-0.0106663588688988	0.419	0.305	1	KASUMI2	0.476419304166321	Expanded NK-treated
APLF	0.183020069163172	0.00602334333925319	0.032	0.015	1	KASUMI2	0.476744855973526	Expanded NK-treated
HAMP	0.183069409662667	0.00255276889944133	0.003	0.001	1	KASUMI2	0.476817476491849	Expanded NK-treated
GYPE	0.183110673357707	-0.00806591624715265	0.006	0.008	1	KASUMI2	0.476869045831458	Expanded NK-treated
LINC00691	0.183155574885154	-0.00477899453088177	0.001	0.003	1	KASUMI2	0.476925162461439	Expanded NK-treated
HNF1A	0.18319465181119	0.00133182214337331	0.001	0	1	KASUMI2	0.476925162461439	Expanded NK-treated
RNF19B	0.183196621346083	0.00757035210582473	0.121	0.075	1	KASUMI2	0.476925162461439	Expanded NK-treated
AL359962.3	0.183369921983529	0.00167318043264477	0.001	0	1	KASUMI2	0.477320393287411	Expanded NK-treated
KIAA1191	0.183405711706216	0.00668882131230132	0.118	0.072	1	KASUMI2	0.477357626168814	Expanded NK-treated
TNFRSF6B	0.183568832574413	0.00445148612180026	0.013	0.005	1	KASUMI2	0.477726221542197	Expanded NK-treated
ITGA6-AS1	0.183625770579634	-0.0105124038792126	0.015	0.018	1	KASUMI2	0.477775525708312	Expanded NK-treated
NOXO1	0.183630787866196	0.000965657302687135	0.001	0	1	KASUMI2	0.477775525708312	Expanded NK-treated
LIPH	0.183731474119652	0.00106018538447323	0.001	0	1	KASUMI2	0.477953430486749	Expanded NK-treated
HNRNPA2B1	0.183742190655234	-0.014417362471101	0.994	0.986	1	KASUMI2	0.477953430486749	Expanded NK-treated
AATBC	0.183902557789482	0.00241077007227848	0.003	0.001	1	KASUMI2	0.478314578132629	Expanded NK-treated
SUMO3	0.183971953123675	-0.0158870888920452	0.693	0.559	1	KASUMI2	0.478439059176952	Expanded NK-treated
ZNF84	0.184199076317643	-0.00489337842738269	0.235	0.152	1	KASUMI2	0.478973651515574	Expanded NK-treated
CNTN2	0.184281611113487	-0.00477051573080347	0.003	0.006	1	KASUMI2	0.479100562149534	Expanded NK-treated
